file_ID,condition,t1,t2,t3,median_latency_all_trials,median_ibi_before_stim,root_dir
output_25n25006,control,0.12479999999999336,5.041999999999973,0.2999999999999545,0.2999999999999545,0.1995999999999895,C:\Maha\DATA\vnr\analysis\3s_control_2025
output_25n25008,control,0.33279999999999177,0.6922000000000139,23.952199999999948,0.6922000000000139,2.231200000000001,C:\Maha\DATA\vnr\analysis\3s_control_2025
output_25n25009,control,0.07140000000001123,2.0833999999999833,3.45780000000002,2.0833999999999833,0.8424000000000049,C:\Maha\DATA\vnr\analysis\3s_control_2025
output_25n25010,control,0.2948000000000093,7.761799999999994,,4.0283000000000015,0.166800000000002,C:\Maha\DATA\vnr\analysis\3s_control_2025
output_23d13006,opsin,76.87619999999998,14.241800000000012,20.12900000000002,20.12900000000002,0.4255000000000031,C:\Maha\DATA\vnr\analysis\3s_opsin
output_23d20003,opsin,55.331199999999995,41.46179999999998,18.722999999999956,41.46179999999998,0.46959999999999624,C:\Maha\DATA\vnr\analysis\3s_opsin
output_23d20005,opsin,71.82060000000001,0.45839999999998327,6.517000000000053,6.517000000000053,0.53859999999999,C:\Maha\DATA\vnr\analysis\3s_opsin
output_23n30003,opsin,8.057600000000008,51.5514,0.3324000000000069,8.057600000000008,0.3840999999999965,C:\Maha\DATA\vnr\analysis\3s_opsin
output_23o11003,opsin,0.18539999999998713,48.7158,32.80420000000004,32.80420000000004,0.7082000000000028,C:\Maha\DATA\vnr\analysis\3s_opsin
